78,100,2,88262,"II.3",1904156,"Bacuta CF","2021-08-02 02:45:00","2021-08-02",13,0,0,678529317,"home",2,1,51422,"5-2-3",0,0,29,39,36,40,26,35,27,32,23,1903888,"SALVADOR NEX. F. C.","3-5-2",0,0,22,33,32,31,30,43,31,22,23
78,100,2,88262,"II.3",1903888,"SALVADOR NEX. F. C.","2021-08-02 02:45:00","2021-08-02",13,0,0,678529317,"away",1,2,51422,"3-5-2",0,0,22,33,32,31,30,43,31,22,23,1904156,"Bacuta CF","5-2-3",0,0,29,39,36,40,26,35,27,32,23
78,100,2,88262,"II.3",1903866,"Mágico FC SV","2021-08-02 02:45:00","2021-08-02",13,0,0,678529316,"home",0,2,13000,"4-5-1",2,8,13,28,32,31,23,22,15,23,19,709620,"San Judas F.C.","3-4-3",4,11,24,49,45,38,26,25,12,27,21
78,100,2,88262,"II.3",1903821,"The Suburb of La Libertad","2021-08-02 02:45:00","2021-08-02",13,0,0,678529318,"home",0,3,69841,"3-5-2",1,7,36,51,45,39,36,26,36,25,21,709614,"Deportivo Bononia","3-5-2",0,0,38,55,49,53,35,42,35,34,28
78,100,2,88262,"II.3",709614,"Deportivo Bononia","2021-08-02 02:45:00","2021-08-02",13,0,0,678529318,"away",3,0,69841,"3-5-2",0,0,38,55,49,53,35,42,35,34,28,1903821,"The Suburb of La Libertad","3-5-2",1,7,36,51,45,39,36,26,36,25,21
78,100,2,88263,"II.4",1903832,"Escuela de Magicos","2021-06-28 02:45:00","2021-06-28",8,0,0,678529352,"away",0,5,49866,"4-4-1",0,0,16,22,12,14,11,8,12,17,16,709617,"Alexiana Radauti","3-5-2",0,0,25,34,28,36,21,28,24,24,15
78,100,2,88263,"II.4",709545,"Pitters BVB 2013","2021-06-28 02:45:00","2021-06-28",8,0,0,678529354,"home",4,0,40699,"5-2-3",2,21,12,58,61,94,19,42,20,40,30,1903923,"Real Gnoccofritto","5-2-3",4,22,12,46,46,47,45,37,60,35,30
78,100,2,88263,"II.4",1903890,"contra la contra","2021-06-28 02:45:00","2021-06-28",8,0,0,678529355,"home",0,6,35000,"3-4-3",3,12,34,35,30,37,30,55,24,23,26,1903778,"AHAB FC","3-5-2",0,0,41,43,44,77,22,39,31,28,23
78,100,2,88263,"II.4",1903923,"Real Gnoccofritto","2021-06-28 02:45:00","2021-06-28",8,0,0,678529354,"away",0,4,40699,"5-2-3",4,22,12,46,46,47,45,37,60,35,30,709545,"Pitters BVB 2013","5-2-3",2,21,12,58,61,94,19,42,20,40,30
78,100,2,88263,"II.4",1904096,"Gladiador FC","2021-06-28 02:45:00","2021-06-28",8,0,0,678529353,"away",1,3,30830,"5-2-3",2,15,11,44,48,60,17,44,19,33,28,1904252,"Can Avis Internacional","3-5-2",7,15,34,17,44,37,26,31,36,25,21
